timestamp,ax,ay,az,gx,gy,gz
129377,0.38794,0.33521,0.85303,-2.19727,-7.87354,-0.61035
129420,0.40027,0.32288,0.85693,3.05176,-9.27734,2.07520
129462,0.44226,0.29797,0.88330,-6.04248,-18.55469,13.12256
129503,0.51367,0.22180,0.88562,-15.25879,-24.53613,26.73340
129545,0.53540,0.20898,0.92725,1.03760,-12.08496,25.20752
129586,0.46594,0.28564,0.95728,-6.53076,-5.55420,16.54053
129628,0.43518,0.07324,0.92175,-54.74854,-18.73779,25.69580
129671,0.36426,0.01489,0.95642,-46.63086,-5.61523,54.13818
129713,0.34924,0.00879,1.02441,-74.76807,-1.09863,89.35547
129755,0.38049,-0.04834,0.99829,-175.17090,-21.05713,107.05566
129798,0.46655,-0.41541,0.80652,-175.29297,-29.96826,136.23047
129840,0.64282,-0.32349,0.81177,-61.95068,-29.72412,156.31104
129883,0.70105,-0.29907,0.69006,-64.63623,-45.16602,158.14209
129926,0.77161,-0.37012,0.56482,-26.30615,-68.96973,147.76611
129970,0.73901,-0.37378,0.60815,-33.81348,-93.87207,133.48389
130013,0.71460,-0.47815,0.63611,-19.65332,-108.33740,120.17822
130056,0.57239,-0.52185,0.65625,-25.51270,-89.66064,99.18213
130098,0.45300,-0.57214,0.66162,-10.74219,-78.79639,71.04492
130141,0.37195,-0.61975,0.66516,-10.80322,-60.60791,51.45264
130184,0.30408,-0.70325,0.69092,-24.10889,-35.21729,35.33936
130226,0.20959,-0.82959,0.70142,-25.32959,-22.39990,25.45166
130270,0.07764,-0.91467,0.80054,9.15527,-19.04297,31.31104
130312,-0.20642,-0.84058,1.02478,52.61230,-41.32080,48.82813
130355,0.01501,-1.00525,1.51477,100.89111,5.73730,22.52197
130397,0.61890,-0.99622,1.78247,102.72217,139.89258,-0.06104
130439,0.81116,-0.62866,0.72717,86.30371,243.04199,-32.89795
130481,1.17896,-0.57104,0.29102,80.01709,265.19775,-96.06934
130524,0.89624,-0.76160,-0.11792,21.54541,184.99756,-49.07227
130567,0.53552,-0.58667,0.04553,52.00195,68.90869,0.67139
130609,0.25293,-0.39502,0.21582,45.77637,25.63477,10.19287
130651,0.05212,-0.32288,0.35046,52.97852,-9.88770,4.82178
130691,0.00305,-0.22119,0.51794,48.70605,-40.03906,-16.78467
130734,0.02283,-0.23962,0.71057,49.98779,-44.18945,-35.76660
130778,0.02991,-0.25879,0.76599,28.74756,-40.52734,-55.60303
130821,0.07141,-0.30469,0.86243,39.18457,-51.81885,-72.20459
130864,0.18567,-0.39648,0.88501,47.30225,-57.31201,-76.11084
130908,0.23645,-0.35718,0.98572,59.81445,-56.27441,-71.83838
130951,0.27515,-0.33655,1.02881,16.54053,-60.05859,-73.73047
130994,0.28271,-0.38708,1.02539,29.05273,-54.19922,-70.86182
131037,0.26160,-0.28711,1.12329,23.80371,-50.17090,-68.78662
131080,0.29639,-0.20715,1.12549,-9.88770,-37.90283,-69.76318
131125,0.31189,-0.26135,1.02368,5.55420,-8.60596,-68.29834
131167,0.28735,-0.08191,1.07422,36.62109,13.73291,-70.12939
131210,0.30664,-0.04016,1.03162,-37.84180,10.80322,-84.04541
131254,0.32117,-0.12476,0.94580,16.78467,20.75195,-78.79639
131295,0.38000,-0.00378,0.99683,-3.78418,12.26807,-86.97510
131339,0.35706,-0.08252,0.87830,23.55957,16.90674,-63.47656
131381,0.34302,0.09546,1.00122,15.74707,9.39941,-56.21338
131424,0.34656,0.03870,0.94031,-32.53174,-5.00488,-41.44287
131467,0.34473,0.01929,0.90173,11.23047,2.62451,-28.19824
131508,0.34998,0.10034,0.96143,27.22168,4.27246,-20.56885
131549,0.35645,0.12671,0.97400,-7.81250,-0.73242,-21.85059
131591,0.36804,0.06677,0.94141,-9.94873,-3.29590,-20.44678
131634,0.36450,0.07690,0.91821,6.83594,3.23486,-16.66260
131676,0.36035,0.10510,0.93005,5.85937,3.17383,-10.25391
131717,0.36877,0.10657,0.94299,-6.46973,-5.85937,-6.46973
131761,0.38232,0.09058,0.91455,4.02832,-0.67139,-0.54932
131804,0.38318,0.14307,0.92261,9.76562,1.46484,4.27246
131846,0.38354,0.16675,0.90808,2.86865,-0.91553,3.05176
131888,0.37964,0.18213,0.90283,4.33350,-2.25830,2.13623
131929,0.37988,0.16992,0.90442,7.01904,-1.64795,-1.95312
131972,0.38721,0.17651,0.91187,-2.74658,-4.08936,-5.12695
132015,0.39758,0.14819,0.89661,-1.77002,-3.78418,-6.28662
132059,0.39575,0.15820,0.90613,3.54004,-3.60107,-6.89697
132101,0.42273,0.15393,0.89600,-4.76074,-7.62939,-6.83594
132144,0.43921,0.24902,0.87744,-21.17920,-8.85010,-9.94873
132187,0.45679,0.22803,0.79663,-22.33887,-12.32910,-17.15088
132229,0.38757,0.46936,0.71008,3.66211,-10.00977,-36.43799
132272,0.33472,0.47156,0.61108,7.75146,-16.17432,-72.99805
132315,0.31555,0.67737,0.61658,46.26465,-39.67285,-120.42236
132357,0.38843,0.60596,0.67932,41.68701,-64.94141,-155.33447
132400,0.41296,0.66138,0.83875,73.24219,-79.46777,-162.10937
132443,0.46704,0.66711,1.01697,44.12842,-67.87109,-156.79932
